UNITID,EFYTOTLT
197647,179
197647,113
197647,66
197674,231
197674,212
197674,19
197692,116
197692,98
197692,18
197708,6816
197708,2942
197708,3874
197735,492
197735,364
197735,128
197744,240
197744,197
197744,43
197814,4167
197814,4167
197832,1469
197832,1469
197850,3819
197850,3819
197869,18742
197869,16083
197869,2659
197887,10761
197887,10761
197911,1264
197911,1264
197966,2550
197966,2550
197984,1870
197984,1870
197993,823
197993,823
198011,2347
198011,2347
198039,3541
198039,3541
198066,716
198066,716
198075,464
198075,464
198084,2677
198084,2677
198109,516
198109,516
198118,6540
198118,6540
198136,7344
198136,5560
198136,1784
198154,13039
198154,13039
198190,98
198190,98
198206,2646
198206,2646
198215,1471
198215,1432
198215,39
198233,7143
198233,7143
198242,516
198242,516
198251,7839
198251,7839
198260,29524
198260,29524
198303,1187
198303,1187
198321,6275
198321,6275
198330,7329
198330,7329
198367,6249
198367,6249
198376,5798
198376,5798
198385,1873
198385,1873
198419,15876
198419,7199
198419,8677
198455,8621
198455,8621
198464,31531
198464,23696
198464,7835
198491,4852
198491,4852
198507,3959
198507,3874
198507,85
198516,5925
198516,5173
198516,752
198525,66
198525,66
198534,15791
198534,15791
198543,7547
198543,6528
198543,1019
198552,12829
198552,12829
198561,5204
198561,3510
198561,1694
198570,9361
198570,9361
198598,1440
198598,1331
198598,109
198613,3364
198613,3364
198622,17856
198622,17856
198631,77
198631,77
198640,2540
198640,2540
198668,4363
198668,4363
198677,94
198677,94
198695,4055
198695,3642
198695,413
198710,4175
198710,4175
198729,2198
198729,2198
198747,156
198747,156
198756,1613
198756,1613
198774,6271
198774,6271
198808,955
198808,955
198817,5727
198817,5727
198835,1881
198835,1587
198835,294
198844,187
198844,187
198862,1172
198862,1172
198871,751
198871,751
198899,1374
198899,1374
198905,1142
198905,1142
198914,2246
198914,2246
198923,2297
198923,2297
198941,200
198941,200
198950,2513
198950,2172
198950,341
198969,2677
198969,2440
198969,237
198978,1936
198978,1936
198987,4734
198987,4734
198996,9
198996,9
199005,37
199005,37
199014,26
199014,26
199023,1849
199023,1849
199032,1457
199032,1106
199032,351
199069,5021
199069,5021
199078,61
199078,61
199087,4860
199087,4860
199102,12454
199102,10343
199102,2111
199111,4607
199111,4546
199111,61
199120,32326
199120,19380
199120,12946
199139,29144
199139,22315
199139,6829
199148,25253
199148,20406
199148,4847
199157,9920
199157,7395
199157,2525
199184,884
199184,757
199184,127
199193,39169
199193,28757
199193,10412
199209,1792
199209,1792
199218,14671
199218,13017
199218,1654
199263,782
199263,782
199272,859
199272,859
199281,8203
199281,7227
199281,976
199306,2351
199306,1152
199306,1199
199315,454
199315,319
199315,135
199324,4209
199324,4209
199333,11129
199333,11129
199412,3083
199412,2255
199412,828
199421,3818
199421,3818
199449,2546
199449,2546
199458,188
199458,188
199467,1168
199467,1168
199476,3815
199476,3815
199485,3360
199485,3360
199494,10392
199494,10392
199582,1530
199582,1530
199607,1223
199607,914
199607,309
199625,2149
199625,2149
199634,5871
199634,5871
199643,2889
199643,2662
199643,227
199689,198
199689,198
199698,624
199698,624
199713,276
199713,276
199722,3655
199722,3655
199731,3645
199731,3645
199740,5172
199740,5172
199768,5177
199768,5177
199786,7778
199786,7778
199795,1980
199795,1980
199838,6266
199838,6266
199847,7761
199847,5104
199847,2657
199856,22817
199856,22817
199865,1126
199865,1026
199865,100
199883,202
199883,202
199892,4975
199892,4975
199908,4549
199908,4549
199926,4064
199926,4064
199953,4041
199953,4041
199962,2371
199962,1541
199962,830
199971,64
199971,64
199980,81
199980,81
199999,7789
199999,7211
199999,578
200004,11326
200004,8745
200004,2581
200013,2835
200013,2835
200022,5257
200022,5257
200059,3182
200059,3182
200086,509
200086,509
200110,116
200110,116
200129,112
200129,112
200156,1065
200156,1065
200165,145
200165,145
200192,2769
200192,2769
200208,407
200208,407
200217,3600
200217,2266
200217,1334
200226,1204
200226,1204
200244,136
200244,136
200253,4630
200253,4126
200253,504
200262,15
200262,15
200280,15715
200280,12245
200280,3470
200305,3098
200305,3098
200314,988
200314,988
200332,16638
200332,12749
200332,3889
200341,1274
200341,1274
200387,111
200387,111
200466,390
200466,390
200484,289
200484,289
200527,1086
200527,1086
200554,844
200554,844
200572,1370
200572,1186
200572,184
200590,425
200590,425
200624,85
200624,85
200633,658
200633,658
200697,866
200697,866
200785,1551
200785,1551
200800,31074
200800,24869
200800,6205
200828,83
200828,83
200846,2790
200846,2790
200873,65
200873,65
201016,687
201016,687
201034,2648
201034,2648
201061,205
201061,190
201061,15
201098,156
201098,156
201104,9487
201104,3557
201104,5930
201131,191
201131,191
201140,297
201140,161
201140,136
201159,591
201159,591
201177,331
201177,331
201195,4946
201195,3940
201195,1006
201283,3189
201283,3189
201371,1292
201371,1082
201371,210
201399,890
201399,890
201432,3105
201432,3102
201432,3
201441,20147
201441,15949
201441,4198
201469,1125
201469,1125
201478,173
201478,173
201496,783
201496,783
201539,170
201539,170
201548,4192
201548,3110
201548,1082
201584,66
201584,66
201609,64
201609,64
201618,49
201618,49
201627,89
201627,89
201645,10511
201645,4400
201645,6111
201654,3355
201654,3209
201654,146
201672,6793
201672,6793
201681,122
201681,122
201690,2748
201690,2698
201690,50
201751,323
201751,323
201803,204
201803,204
201821,366
201821,366
201858,1217
201858,892
201858,325
201867,165
201867,165
201885,36908
201885,25118
201885,11790
201928,19698
201928,19698
201946,5084
201946,5057
201946,27
201955,6546
201955,6489
201955,57
201964,1423
201964,1407
201964,16
201973,6741
201973,6741
201982,105
201982,105
202046,522
202046,522
202055,436
202055,436
202064,2957
202064,2957
202073,472
202073,256
202073,216
202134,21035
202134,13469
202134,7566
202152,682
202152,682
202161,990
202161,990
202170,1863
202170,1863
202189,973
202189,973
202222,47173
202222,47173
202268,252
202268,252
202356,44038
202356,44038
202435,802
202435,802
202453,105
202453,105
202480,13561
202480,7713
202480,5848
202514,1217
202514,1058
202514,159
202523,2284
202523,2284
202541,7840
202541,6363
202541,1477
202611,932
202611,691
202611,241
202639,136
202639,136
202648,4762
202648,4760
202648,2
202657,665
202657,665
202684,1370
202684,1370
202736,193
202736,193
202763,7009
202763,4828
202763,2181
202806,11292
202806,10029
202806,1263
202888,203
202888,203
202903,347
202903,347
202912,381
202912,381
202949,755
202949,755
202985,97
202985,97
203030,186
203030,186
203049,95
203049,95
203067,159
203067,159
203076,127
203076,127
203085,1788
203085,1428
203085,360
203128,1508
203128,1471
203128,37
203146,488
203146,488
203155,9491
203155,9491
203164,435
203164,435
203225,599
203225,599
203234,297
203234,297
203289,193
203289,193
203313,1012
203313,1012
203331,3016
203331,3016
203368,4256
203368,3090
203368,1166
203386,1276
203386,1276
203438,147
203438,147
203447,3323
203447,3306
203447,17
203456,1880
203456,1880
203465,6352
203465,6198
203465,154
203474,4047
203474,4039
203474,8
203483,3122
203483,3122
203492,2322
203492,2322
203517,30451
203517,23083
203517,7368
203526,3475
203526,3438
203526,37
203535,1745
203535,1745
203544,1051
203544,926
203544,125
203580,1269
203580,951
203580,318
203599,13514
203599,13514
203614,588
203614,588
203678,5555
203678,5555
203720,794
203720,794
203739,668
203739,668
203748,17731
203748,17731
203757,2730
203757,2384
203757,346
203775,3713
203775,2535
203775,1178
203818,402
203818,402
203845,1777
203845,1591
203845,186
203881,3781
203881,3781
203942,238
203942,238
203960,1213
203960,1213
203997,278
203997,278
204006,4489
204006,4489
204015,2884
204015,2884
204024,19964
204024,15561
204024,4403
204060,1483
204060,1483
204121,88
204121,88
204158,663
204158,663
204176,933
204176,850
204176,83
204185,2290
204185,2244
204185,46
204194,3521
204194,2491
204194,1030
204200,2843
204200,2249
204200,594
204255,3806
204255,3806
204264,3014
204264,1811
204264,1203
204307,1117
204307,1117
204316,2398
204316,2398
204334,189
204334,189
204422,5031
204422,5031
204431,39
204431,39
204440,6771
204440,6771
204459,345
204459,345
204468,2379
204468,1993
204468,386
204477,764
204477,764
204486,5050
204486,4994
204486,56
204501,3051
204501,3017
204501,34
204547,455
204547,455
204592,260
204592,260
204608,1235
204608,1235
204617,3676
204617,2602
204617,1074
204626,1304
204626,1304
204635,3772
204635,2786
204635,986
204662,801
204662,801
204671,1887
204671,1676
204671,211
204680,2044
204680,1938
204680,106
204699,2157
204699,2051
204699,106
204705,2988
204705,2850
204705,138
204714,270
204714,270
204723,197
204723,197
204741,91
204741,91
204769,120
204769,120
204778,47
204778,47
204796,63184
204796,46256
204796,16928
204802,1197
204802,1197
204820,3298
204820,3298
204839,2867
204839,2867
204848,3236
204848,3236
204857,27240
204857,21763
204857,5477
204866,2632
204866,2632
204884,342
204884,342
204893,166
204893,166
204909,1907
204909,1907
204936,3451
204936,2861
204936,590
204945,29811
204945,29811
204963,138
204963,138
204981,148
204981,148
204990,178
204990,178
205027,140
205027,80
205027,60
205054,572
205054,572
205090,91
205090,91
205124,63
205124,42
205124,21
205142,222
205142,222
205179,3777
205179,3777
205203,2965
205203,2779
205203,186
205391,127
205391,127
205443,5187
205443,5107
205443,80
205470,36399
205470,36399
205513,272
205513,272
205522,344
205522,344
205531,253
205531,253
205559,209
205559,209
205568,490
205568,490
205610,3770
205610,3770
205647,2581
205647,2581
205692,750
205692,750
205708,2603
205708,2603
205717,1978
205717,1978
205726,2272
205726,2272
205841,16581
205841,16581
205887,1499
205887,1499
205957,3449
205957,2387
205957,1062
205966,4937
205966,4937
206002,64
206002,64
206011,4249
206011,4249
206039,116
206039,116
206048,4529
206048,3154
206048,1375
206084,26982
206084,20846
206084,6136
206093,1259
206093,1259
206154,80
206154,80
206172,296
206172,296
206181,250
206181,250
206215,184
206215,184
206224,630
206224,630
206279,2429
206279,1565
206279,864
206288,359
206288,359
206321,697
206321,697
206330,2150
206330,1846
206330,304
206349,1866
206349,1241
206349,625
206358,52
206358,52
206394,322
206394,322
206419,135
206419,135
206428,39
206428,39
206437,3317
206437,2536
206437,781
206446,3006
206446,3006
206482,377
206482,377
206491,836
206491,827
206491,9
206507,1933
206507,1821
206507,112
206516,111
206516,111
206525,2125
206525,2048
206525,77
206589,1877
206589,1877
206604,19664
206604,14812
206604,4852
206613,1461
206613,1266
206613,195
206622,8829
206622,5016
206622,3813
206631,1479
206631,1479
206695,17825
206695,15841
206695,1984
206783,53
206783,53
206817,1245
206817,1245
206835,1726
206835,1605
206835,121
206862,2580
206862,1955
206862,625
206880,140
206880,140
206905,269
206905,269
206914,8072
206914,7445
206914,627
206923,3445
206923,3445
206932,183
206932,183
206941,19477
206941,17245
206941,2232
206969,22
206969,22
206996,3252
206996,3252
207041,5889
207041,4476
207041,1413
207050,2898
207050,2898
207069,3474
207069,3474
207087,103
207087,103
207102,112
207102,112
207157,267
207157,256
207157,11
207166,19
207166,19
207209,3533
207209,2823
207209,710
207236,3583
207236,3583
207254,1298
207254,1298
207263,11260
207263,9749
207263,1511
207272,31
207272,31
207281,7401
207281,7401
207290,3133
207290,3133
207306,2756
207306,2412
207306,344
207315,436
207315,436
207324,2489
207324,2088
207324,401
207342,4644
207342,1537
207342,3107
207351,1575
207351,1575
207388,26318
207388,20103
207388,6215
207397,10955
207397,10955
207403,1986
207403,1905
207403,81
207449,21692
207449,21692
207458,4407
207458,2590
207458,1817
207500,30190
207500,21811
207500,8379
207537,42
207537,42
207564,5596
207564,5596
207582,3410
207582,2765
207582,645
207607,699
207607,699
207625,534
207625,534
207661,5497
207661,5497
207670,13196
207670,13196
207689,921
207689,844
207689,77
207704,236
207704,236
207722,1307
207722,1307
207740,3262
207740,3262
207786,32
207786,32
207847,5288
207847,4721
207847,567
207856,335
207856,243
207856,92
207865,6046
207865,5003
207865,1043
207935,30571
207935,30571
207962,1862
207962,1862
207971,4627
207971,3302
207971,1325
208017,59
208017,59
208026,280
208026,280
208035,5266
208035,5266
208044,18
208044,18
208053,322
208053,322
208080,106
208080,106
208123,188
208123,188
208239,2486
208239,2486
208248,295
208248,295
208275,4325
208275,4325
208318,10263
208318,10263
